condition,viability_def,inherit_prob,rep,method,analysis_role,k,preserved_info,viability,actual_viability,syntactic_info,meta
control,negative_adjacency_state_entropy,0.1,0,affinity_rank_group,primary,1,0.0,-1.3414599491794994,-1.3422218040641254,0.06281457176272641,"{""status"": ""ok""}"
control,negative_adjacency_state_entropy,0.1,0,affinity_rank_group,primary,2,0.006281457176272641,-1.3405942990433382,-1.3422218040641254,0.06281457176272641,"{""status"": ""ok""}"
control,negative_adjacency_state_entropy,0.1,0,affinity_rank_group,primary,3,0.009955874074277936,-1.340200560219474,-1.3422218040641254,0.06281457176272641,"{""status"": ""ok""}"
control,negative_adjacency_state_entropy,0.1,0,affinity_rank_group,primary,4,0.012562914352545283,-1.3394367190248255,-1.3422218040641254,0.06281457176272641,"{""status"": ""ok""}"
control,negative_adjacency_state_entropy,0.1,0,affinity_rank_group,primary,6,0.016237331250550577,-1.3397909009523064,-1.3422218040641254,0.06281457176272641,"{""status"": ""ok""}"
control,negative_adjacency_state_entropy,0.1,0,affinity_rank_group,primary,8,0.018844371528817922,-1.339914345651203,-1.3422218040641254,0.06281457176272641,"{""status"": ""ok""}"
control,negative_adjacency_state_entropy,0.1,0,affinity_rank_group,primary,12,0.022518788426823217,-1.3391019453770248,-1.3422218040641254,0.06281457176272641,"{""status"": ""ok""}"
control,negative_adjacency_state_entropy,0.1,0,affinity_rank_group,primary,16,0.025125828705090565,-1.3407658573595547,-1.3422218040641254,0.06281457176272641,"{""status"": ""ok""}"
control,negative_adjacency_state_entropy,0.1,0,affinity_rank_group,primary,24,0.028800245603095857,-1.3392867705453642,-1.3422218040641254,0.06281457176272641,"{""status"": ""ok""}"
control,negative_adjacency_state_entropy,0.1,0,affinity_rank_group,primary,32,0.031407285881363205,-1.3397195687057581,-1.3422218040641254,0.06281457176272641,"{""status"": ""ok""}"
control,negative_adjacency_state_entropy,0.1,0,affinity_rank_group,primary,48,0.0350817027793685,-1.3392379707435653,-1.3422218040641254,0.06281457176272641,"{""status"": ""ok""}"
control,negative_adjacency_state_entropy,0.1,0,affinity_rank_group,primary,64,0.037688743057635844,-1.3407054278127013,-1.3422218040641254,0.06281457176272641,"{""status"": ""ok""}"
control,negative_adjacency_state_entropy,0.1,0,affinity_rank_group,primary,96,0.041363159955641146,-1.3395208001898564,-1.3422218040641254,0.06281457176272641,"{""status"": ""ok""}"
control,negative_adjacency_state_entropy,0.1,0,affinity_rank_group,primary,128,0.043970200233908484,-1.34003557478137,-1.3422218040641254,0.06281457176272641,"{""status"": ""ok""}"
control,negative_adjacency_state_entropy,0.1,0,prefix_group,primary,1,0.012562914352545283,-1.341906098714208,-1.3422218040641254,0.06281457176272641,"{""status"": ""ok""}"
control,negative_adjacency_state_entropy,0.1,0,prefix_group,primary,2,0.012562914352545283,-1.3400539185121896,-1.3422218040641254,0.06281457176272641,"{""status"": ""ok""}"
control,negative_adjacency_state_entropy,0.1,0,prefix_group,primary,3,0.012562914352545283,-1.3384884336784504,-1.3422218040641254,0.06281457176272641,"{""status"": ""ok""}"
control,negative_adjacency_state_entropy,0.1,0,prefix_group,primary,4,0.012562914352545283,-1.3397931530045095,-1.3422218040641254,0.06281457176272641,"{""status"": ""ok""}"
control,negative_adjacency_state_entropy,0.1,0,prefix_group,primary,6,0.025125828705090565,-1.3412077735739318,-1.3422218040641254,0.06281457176272641,"{""status"": ""ok""}"
control,negative_adjacency_state_entropy,0.1,0,prefix_group,primary,8,0.025125828705090565,-1.3389094336974847,-1.3422218040641254,0.06281457176272641,"{""status"": ""ok""}"
control,negative_adjacency_state_entropy,0.1,0,prefix_group,primary,12,0.025125828705090565,-1.3397739843553147,-1.3422218040641254,0.06281457176272641,"{""status"": ""ok""}"
control,negative_adjacency_state_entropy,0.1,0,prefix_group,primary,16,0.025125828705090565,-1.339935074997757,-1.3422218040641254,0.06281457176272641,"{""status"": ""ok""}"
control,negative_adjacency_state_entropy,0.1,0,prefix_group,primary,24,0.037688743057635844,-1.3412373067593097,-1.3422218040641254,0.06281457176272641,"{""status"": ""ok""}"
control,negative_adjacency_state_entropy,0.1,0,prefix_group,primary,32,0.037688743057635844,-1.3402605230036402,-1.3422218040641254,0.06281457176272641,"{""status"": ""ok""}"
control,negative_adjacency_state_entropy,0.1,0,prefix_group,primary,48,0.037688743057635844,-1.3416431117755752,-1.3422218040641254,0.06281457176272641,"{""status"": ""ok""}"
control,negative_adjacency_state_entropy,0.1,0,prefix_group,primary,64,0.037688743057635844,-1.340473347702606,-1.3422218040641254,0.06281457176272641,"{""status"": ""ok""}"
control,negative_adjacency_state_entropy,0.1,0,prefix_group,primary,96,0.05025165741018113,-1.3420730865538326,-1.3422218040641254,0.06281457176272641,"{""status"": ""ok""}"
control,negative_adjacency_state_entropy,0.1,0,prefix_group,primary,128,0.05025165741018113,-1.3392113457411285,-1.3422218040641254,0.06281457176272641,"{""status"": ""ok""}"
control,negative_adjacency_state_entropy,0.1,0,kmeans_profile,diagnostic_function_preserving,1,0.0,-1.340622821754888,-1.3422218040641254,0.06281457176272641,"{""diversity"": 0.0, ""k_used"": 1, ""status"": ""disabled_low_diversity""}"
control,negative_adjacency_state_entropy,0.1,0,kmeans_profile,diagnostic_function_preserving,2,0.0,-1.3397453366792544,-1.3422218040641254,0.06281457176272641,"{""diversity"": 0.0, ""k_used"": 1, ""status"": ""disabled_low_diversity""}"
control,negative_adjacency_state_entropy,0.1,0,kmeans_profile,diagnostic_function_preserving,3,0.0,-1.3418357711301956,-1.3422218040641254,0.06281457176272641,"{""diversity"": 0.0, ""k_used"": 1, ""status"": ""disabled_low_diversity""}"
control,negative_adjacency_state_entropy,0.1,0,kmeans_profile,diagnostic_function_preserving,4,0.0,-1.3416764369140997,-1.3422218040641254,0.06281457176272641,"{""diversity"": 0.0, ""k_used"": 1, ""status"": ""disabled_low_diversity""}"
control,negative_adjacency_state_entropy,0.1,0,kmeans_profile,diagnostic_function_preserving,6,0.0,-1.339574746615609,-1.3422218040641254,0.06281457176272641,"{""diversity"": 0.0, ""k_used"": 1, ""status"": ""disabled_low_diversity""}"
